"","Plot","Plant ID","mean","coverage_rate","incidence_rate","severity","plot_count","mummi_rate","plot_id","range","row","rep","field","plot","coverage","block","coverage_count","severity_new"
"2451","19DN2165","19DN2165.04",4,0.142857142857143,0.857142857142857,"-",7,0,"19DN2165",12,17,3,"MF-700","TBBC3-075",0,4,1,"1"
"2452","19DN2165","19DN2165.05",4,0.142857142857143,0.857142857142857,"-",7,0,"19DN2165",12,17,3,"MF-700","TBBC3-075",0,4,1,"1"
"2453","19DN2165","19DN2165.02",4,0.142857142857143,0.857142857142857,"-",7,0,"19DN2165",12,17,3,"MF-700","TBBC3-075",0,4,1,"1"
"2454","19DN2165","19DN2165.07",4,0.142857142857143,0.857142857142857,"+",7,0,"19DN2165",12,17,3,"MF-700","TBBC3-075",0,4,1,"3"
"2455","19DN2165","19DN2165.01",4,0.142857142857143,0.857142857142857,"-",7,0,"19DN2165",12,17,3,"MF-700","TBBC3-075",0,4,1,"1"
"2456","19DN2166","19DN2166.08",5.33333333333333,NA,1,"+",9,0,"19DN2166",12,18,3,"MF-700","TBBC3-051",NA,4,NA,"3"
"2457","19DN2166","19DN2166.03",5.33333333333333,NA,1,"-",9,0,"19DN2166",12,18,3,"MF-700","TBBC3-051",NA,4,NA,"1"
"2458","19DN2166","19DN2166.04",5.33333333333333,NA,1,"+",9,0,"19DN2166",12,18,3,"MF-700","TBBC3-051",NA,4,NA,"3"
"2459","19DN2166","19DN2166.05",5.33333333333333,NA,1,"+",9,0,"19DN2166",12,18,3,"MF-700","TBBC3-051",NA,4,NA,"3"
"2460","19DN2166","19DN2166.06",5.33333333333333,NA,1,"-",9,0,"19DN2166",12,18,3,"MF-700","TBBC3-051",NA,4,NA,"1"
"2461","19DN2166","19DN2166.07",5.33333333333333,NA,1,"+",9,0,"19DN2166",12,18,3,"MF-700","TBBC3-051",NA,4,NA,"3"
"2462","19DN2166","19DN2166.09",5.33333333333333,NA,1,"+",9,0,"19DN2166",12,18,3,"MF-700","TBBC3-051",NA,4,NA,"3"
"2463","19DN2166","19DN2166.01",5.33333333333333,NA,1,"-",9,0,"19DN2166",12,18,3,"MF-700","TBBC3-051",NA,4,NA,"1"
"2464","19DN2166","19DN2166.02",5.33333333333333,NA,1,"-",9,0,"19DN2166",12,18,3,"MF-700","TBBC3-051",NA,4,NA,"1"
"2465","19DN2167","19DN2167.05",1.14285714285714,0.714285714285714,0.285714285714286,"-",7,0,"19DN2167",12,19,3,"MF-700","M37W",0,4,5,"1"
"2466","19DN2167","19DN2167.07",1.14285714285714,0.714285714285714,0.285714285714286,"",7,0,"19DN2167",12,19,3,"MF-700","M37W",0,4,5,"2"
"2467","19DN2167","19DN2167.06",1.14285714285714,0.714285714285714,0.285714285714286,"",7,0,"19DN2167",12,19,3,"MF-700","M37W",0,4,5,"2"
"2468","19DN2167","19DN2167.04",1.14285714285714,0.714285714285714,0.285714285714286,"",7,0,"19DN2167",12,19,3,"MF-700","M37W",0,4,5,"2"
"2469","19DN2167","19DN2167.03",1.14285714285714,0.714285714285714,0.285714285714286,"-",7,0,"19DN2167",12,19,3,"MF-700","M37W",0,4,5,"1"
"2470","19DN2167","19DN2167.01",1.14285714285714,0.714285714285714,0.285714285714286,"",7,0,"19DN2167",12,19,3,"MF-700","M37W",0,4,5,"2"
"2471","19DN2167","19DN2167.02",1.14285714285714,0.714285714285714,0.285714285714286,"",7,0,"19DN2167",12,19,3,"MF-700","M37W",0,4,5,"2"
"2472","19DN2168","19DN2168.02",2.2,0.2,0.8,"-",5,0,"19DN2168",12,20,3,"MF-700","TBBC3-010",0,4,1,"1"
"2473","19DN2168","19DN2168.04",2.2,0.2,0.8,"-",5,0,"19DN2168",12,20,3,"MF-700","TBBC3-010",0,4,1,"1"
"2474","19DN2168","19DN2168.01",2.2,0.2,0.8,"+",5,0,"19DN2168",12,20,3,"MF-700","TBBC3-010",0,4,1,"3"
"2475","19DN2168","19DN2168.03",2.2,0.2,0.8,"-",5,0,"19DN2168",12,20,3,"MF-700","TBBC3-010",0,4,1,"1"
"2476","19DN2168","19DN2168.05",2.2,0.2,0.8,"",5,0,"19DN2168",12,20,3,"MF-700","TBBC3-010",0,4,1,"2"
"2477","19DN2169","19DN2169.05",4.8,NA,1,"-",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"1"
"2478","19DN2169","19DN2169.03",4.8,NA,1,"-",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"1"
"2479","19DN2169","19DN2169.04",4.8,NA,1,"-",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"1"
"2480","19DN2169","19DN2169.10",4.8,NA,1,"+",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"3"
"2481","19DN2169","19DN2169.07",4.8,NA,1,"-",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"1"
"2482","19DN2169","19DN2169.01",4.8,NA,1,"-",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"1"
"2483","19DN2169","19DN2169.02",4.8,NA,1,"-",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"1"
"2484","19DN2169","19DN2169.06",4.8,NA,1,"-",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"1"
"2485","19DN2169","19DN2169.09",4.8,NA,1,"-",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"1"
"2486","19DN2169","19DN2169.08",4.8,NA,1,"-",10,0,"19DN2169",12,21,3,"MF-700","TBBC3-031",NA,4,NA,"1"
"2487","19DN2170","19DN2170.03",3.25,0.25,0.75,"-",8,0,"19DN2170",12,22,3,"MF-700","TBBC3-066",0,4,2,"1"
"2488","19DN2170","19DN2170.08",3.25,0.25,0.75,"+",8,0,"19DN2170",12,22,3,"MF-700","TBBC3-066",0,4,2,"3"
"2489","19DN2170","19DN2170.02",3.25,0.25,0.75,"-",8,0,"19DN2170",12,22,3,"MF-700","TBBC3-066",0,4,2,"1"
"2490","19DN2170","19DN2170.05",3.25,0.25,0.75,"+",8,0,"19DN2170",12,22,3,"MF-700","TBBC3-066",0,4,2,"3"
"2491","19DN2170","19DN2170.06",3.25,0.25,0.75,"+",8,0,"19DN2170",12,22,3,"MF-700","TBBC3-066",0,4,2,"3"
"2492","19DN2170","19DN2170.07",3.25,0.25,0.75,"+",8,0,"19DN2170",12,22,3,"MF-700","TBBC3-066",0,4,2,"3"
"2493","19DN2170","19DN2170.04",3.25,0.25,0.75,"",8,0,"19DN2170",12,22,3,"MF-700","TBBC3-066",0,4,2,"2"
"2494","19DN2170","19DN2170.01",3.25,0.25,0.75,"",8,0,"19DN2170",12,22,3,"MF-700","TBBC3-066",0,4,2,"2"
"2495","19DN2171","19DN2171.04",2.6,0.3,0.7,"",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"2"
"2496","19DN2171","19DN2171.01",2.6,0.3,0.7,"-",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"1"
"2497","19DN2171","19DN2171.02",2.6,0.3,0.7,"-",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"1"
"2498","19DN2171","19DN2171.10",2.6,0.3,0.7,"-",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"1"
"2499","19DN2171","19DN2171.05",2.6,0.3,0.7,"-",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"1"
"2500","19DN2171","19DN2171.06",2.6,0.3,0.7,"-",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"1"
"2501","19DN2171","19DN2171.07",2.6,0.3,0.7,"",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"2"
"2502","19DN2171","19DN2171.08",2.6,0.3,0.7,"-",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"1"
"2503","19DN2171","19DN2171.03",2.6,0.3,0.7,"+",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"3"
"2504","19DN2171","19DN2171.09",2.6,0.3,0.7,"",10,0,"19DN2171",12,23,3,"MF-700","TBBC3-074",0,4,3,"2"
"2505","19DN2172","19DN2172.05",5.2,0.1,0.9,"-",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"1"
"2506","19DN2172","19DN2172.06",5.2,0.1,0.9,"+",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"3"
"2507","19DN2172","19DN2172.08",5.2,0.1,0.9,"-",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"1"
"2508","19DN2172","19DN2172.10",5.2,0.1,0.9,"-",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"1"
"2509","19DN2172","19DN2172.02",5.2,0.1,0.9,"+",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"3"
"2510","19DN2172","19DN2172.04",5.2,0.1,0.9,"+",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"3"
"2511","19DN2172","19DN2172.07",5.2,0.1,0.9,"-",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"1"
"2512","19DN2172","19DN2172.03",5.2,0.1,0.9,"",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"2"
"2513","19DN2172","19DN2172.09",5.2,0.1,0.9,"+",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"3"
"2514","19DN2172","19DN2172.01",5.2,0.1,0.9,"-",10,0,"19DN2172",12,24,3,"MF-700","TBBC3-089",0,4,1,"1"
"2515","19DN2173","19DN2173.02",3.9,0.2,0.8,"-",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"1"
"2516","19DN2173","19DN2173.01",3.9,0.2,0.8,"-",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"1"
"2517","19DN2173","19DN2173.10",3.9,0.2,0.8,"-",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"1"
"2518","19DN2173","19DN2173.08",3.9,0.2,0.8,"",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"2"
"2519","19DN2173","19DN2173.09",3.9,0.2,0.8,"+",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"3"
"2520","19DN2173","19DN2173.07",3.9,0.2,0.8,"+",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"3"
"2521","19DN2173","19DN2173.05",3.9,0.2,0.8,"+",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"3"
"2522","19DN2173","19DN2173.06",3.9,0.2,0.8,"-",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"1"
"2523","19DN2173","19DN2173.03",3.9,0.2,0.8,"",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"2"
"2524","19DN2173","19DN2173.04",3.9,0.2,0.8,"+",10,0,"19DN2173",12,25,3,"MF-700","TBBC3-049",0,4,2,"3"
"2525","19DN2174","19DN2174.01",0.6,0.8,0.2,"",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"2"
"2526","19DN2174","19DN2174.05",0.6,0.8,0.2,"",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"2"
"2527","19DN2174","19DN2174.02",0.6,0.8,0.2,"+",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"3"
"2528","19DN2174","19DN2174.03",0.6,0.8,0.2,"",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"2"
"2529","19DN2174","19DN2174.08",0.6,0.8,0.2,"",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"2"
"2530","19DN2174","19DN2174.04",0.6,0.8,0.2,"",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"2"
"2531","19DN2174","19DN2174.10",0.6,0.8,0.2,"+",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"3"
"2532","19DN2174","19DN2174.07",0.6,0.8,0.2,"",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"2"
"2533","19DN2174","19DN2174.06",0.6,0.8,0.2,"",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"2"
"2534","19DN2174","19DN2174.09",0.6,0.8,0.2,"",10,0,"19DN2174",12,26,3,"MF-700","NC344",0,4,8,"2"
"2535","19DN2175","19DN2175.03",2.22222222222222,0.444444444444444,0.555555555555556,"",9,0,"19DN2175",12,27,3,"MF-700","TBBC3-059",0,4,4,"2"
"2536","19DN2175","19DN2175.01",2.22222222222222,0.444444444444444,0.555555555555556,"+",9,0,"19DN2175",12,27,3,"MF-700","TBBC3-059",0,4,4,"3"
"2537","19DN2175","19DN2175.07",2.22222222222222,0.444444444444444,0.555555555555556,"+",9,0,"19DN2175",12,27,3,"MF-700","TBBC3-059",0,4,4,"3"
"2538","19DN2175","19DN2175.09",2.22222222222222,0.444444444444444,0.555555555555556,"",9,0,"19DN2175",12,27,3,"MF-700","TBBC3-059",0,4,4,"2"
"2539","19DN2175","19DN2175.05",2.22222222222222,0.444444444444444,0.555555555555556,"-",9,0,"19DN2175",12,27,3,"MF-700","TBBC3-059",0,4,4,"1"
"2540","19DN2175","19DN2175.06",2.22222222222222,0.444444444444444,0.555555555555556,"-",9,0,"19DN2175",12,27,3,"MF-700","TBBC3-059",0,4,4,"1"
"2541","19DN2175","19DN2175.02",2.22222222222222,0.444444444444444,0.555555555555556,"",9,0,"19DN2175",12,27,3,"MF-700","TBBC3-059",0,4,4,"2"
"2542","19DN2175","19DN2175.04",2.22222222222222,0.444444444444444,0.555555555555556,"",9,0,"19DN2175",12,27,3,"MF-700","TBBC3-059",0,4,4,"2"
"2543","19DN2175","19DN2175.08",2.22222222222222,0.444444444444444,0.555555555555556,"-",9,0,"19DN2175",12,27,3,"MF-700","TBBC3-059",0,4,4,"1"
"2544","19DN2176","19DN2176.09",3.88888888888889,NA,1,"-",9,0,"19DN2176",12,28,3,"MF-700","TBBC3-086",NA,4,NA,"1"
"2545","19DN2176","19DN2176.01",3.88888888888889,NA,1,"+",9,0,"19DN2176",12,28,3,"MF-700","TBBC3-086",NA,4,NA,"3"
"2546","19DN2176","19DN2176.02",3.88888888888889,NA,1,"-",9,0,"19DN2176",12,28,3,"MF-700","TBBC3-086",NA,4,NA,"1"
"2547","19DN2176","19DN2176.04",3.88888888888889,NA,1,"+",9,0,"19DN2176",12,28,3,"MF-700","TBBC3-086",NA,4,NA,"3"
"2548","19DN2176","19DN2176.05",3.88888888888889,NA,1,"+",9,0,"19DN2176",12,28,3,"MF-700","TBBC3-086",NA,4,NA,"3"
"2549","19DN2176","19DN2176.06",3.88888888888889,NA,1,"+",9,0,"19DN2176",12,28,3,"MF-700","TBBC3-086",NA,4,NA,"3"
"2550","19DN2176","19DN2176.07",3.88888888888889,NA,1,"-",9,0,"19DN2176",12,28,3,"MF-700","TBBC3-086",NA,4,NA,"1"
"2551","19DN2176","19DN2176.08",3.88888888888889,NA,1,"-",9,0,"19DN2176",12,28,3,"MF-700","TBBC3-086",NA,4,NA,"1"
"2552","19DN2176","19DN2176.03",3.88888888888889,NA,1,"-",9,0,"19DN2176",12,28,3,"MF-700","TBBC3-086",NA,4,NA,"1"
"2553","19DN2177","19DN2177.01",2.4,0.2,0.8,"-",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"1"
"2554","19DN2177","19DN2177.05",2.4,0.2,0.8,"+",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"3"
"2555","19DN2177","19DN2177.10",2.4,0.2,0.8,"-",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"1"
"2556","19DN2177","19DN2177.08",2.4,0.2,0.8,"-",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"1"
"2557","19DN2177","19DN2177.06",2.4,0.2,0.8,"",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"2"
"2558","19DN2177","19DN2177.09",2.4,0.2,0.8,"-",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"1"
"2559","19DN2177","19DN2177.07",2.4,0.2,0.8,"",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"2"
"2560","19DN2177","19DN2177.04",2.4,0.2,0.8,"-",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"1"
"2561","19DN2177","19DN2177.03",2.4,0.2,0.8,"+",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"3"
"2562","19DN2177","19DN2177.02",2.4,0.2,0.8,"-",10,0,"19DN2177",12,29,3,"MF-700","TBBC3-068",0,4,2,"1"
"2563","19DN2178","19DN2178.06",2.8,0.4,0.6,"-",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"1"
"2564","19DN2178","19DN2178.02",2.8,0.4,0.6,"",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"2"
"2565","19DN2178","19DN2178.07",2.8,0.4,0.6,"-",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"1"
"2566","19DN2178","19DN2178.05",2.8,0.4,0.6,"",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"2"
"2567","19DN2178","19DN2178.04",2.8,0.4,0.6,"",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"2"
"2568","19DN2178","19DN2178.10",2.8,0.4,0.6,"-",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"1"
"2569","19DN2178","19DN2178.09",2.8,0.4,0.6,"-",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"1"
"2570","19DN2178","19DN2178.08",2.8,0.4,0.6,"",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"2"
"2571","19DN2178","19DN2178.01",2.8,0.4,0.6,"-",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"1"
"2572","19DN2178","19DN2178.03",2.8,0.4,0.6,"+",10,0.1,"19DN2178",12,30,3,"MF-700","Oh7B",0,4,4,"3"
"2573","19DN2179","19DN2179.06",2.5,0.3,0.7,"",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"2"
"2574","19DN2179","19DN2179.02",2.5,0.3,0.7,"-",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"1"
"2575","19DN2179","19DN2179.01",2.5,0.3,0.7,"-",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"1"
"2576","19DN2179","19DN2179.10",2.5,0.3,0.7,"-",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"1"
"2577","19DN2179","19DN2179.07",2.5,0.3,0.7,"-",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"1"
"2578","19DN2179","19DN2179.05",2.5,0.3,0.7,"-",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"1"
"2579","19DN2179","19DN2179.09",2.5,0.3,0.7,"",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"2"
"2580","19DN2179","19DN2179.04",2.5,0.3,0.7,"-",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"1"
"2581","19DN2179","19DN2179.08",2.5,0.3,0.7,"",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"2"
"2582","19DN2179","19DN2179.03",2.5,0.3,0.7,"-",10,0,"19DN2179",12,31,3,"MF-700","B73",0,4,3,"1"
"2583","19DN2180","19DN2180.09",4.3,0.2,0.8,"+",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"3"
"2584","19DN2180","19DN2180.04",4.3,0.2,0.8,"-",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"1"
"2585","19DN2180","19DN2180.10",4.3,0.2,0.8,"-",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"1"
"2586","19DN2180","19DN2180.02",4.3,0.2,0.8,"-",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"1"
"2587","19DN2180","19DN2180.01",4.3,0.2,0.8,"-",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"1"
"2588","19DN2180","19DN2180.07",4.3,0.2,0.8,"+",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"3"
"2589","19DN2180","19DN2180.05",4.3,0.2,0.8,"",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"2"
"2590","19DN2180","19DN2180.06",4.3,0.2,0.8,"+",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"3"
"2591","19DN2180","19DN2180.08",4.3,0.2,0.8,"",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"2"
"2592","19DN2180","19DN2180.03",4.3,0.2,0.8,"-",10,0,"19DN2180",12,32,3,"MF-700","TBBC3-016",0,5,2,"1"
"2593","19DN2181","19DN2181.07",3.8,0.1,0.9,"-",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"1"
"2594","19DN2181","19DN2181.02",3.8,0.1,0.9,"-",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"1"
"2595","19DN2181","19DN2181.01",3.8,0.1,0.9,"",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"2"
"2596","19DN2181","19DN2181.10",3.8,0.1,0.9,"-",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"1"
"2597","19DN2181","19DN2181.03",3.8,0.1,0.9,"-",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"1"
"2598","19DN2181","19DN2181.09",3.8,0.1,0.9,"-",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"1"
"2599","19DN2181","19DN2181.08",3.8,0.1,0.9,"-",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"1"
"2600","19DN2181","19DN2181.04",3.8,0.1,0.9,"+",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"3"
"2601","19DN2181","19DN2181.06",3.8,0.1,0.9,"-",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"1"
"2602","19DN2181","19DN2181.05",3.8,0.1,0.9,"-",10,0,"19DN2181",12,33,3,"MF-700","TBBC3-088",0,5,1,"1"
"2603","19DN2182","19DN2182.09",0.5,0.6,0.4,"-",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"1"
"2604","19DN2182","19DN2182.04",0.5,0.6,0.4,"-",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"1"
"2605","19DN2182","19DN2182.08",0.5,0.6,0.4,"",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"2"
"2606","19DN2182","19DN2182.03",0.5,0.6,0.4,"",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"2"
"2607","19DN2182","19DN2182.06",0.5,0.6,0.4,"",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"2"
"2608","19DN2182","19DN2182.02",0.5,0.6,0.4,"",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"2"
"2609","19DN2182","19DN2182.01",0.5,0.6,0.4,"",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"2"
"2610","19DN2182","19DN2182.07",0.5,0.6,0.4,"-",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"1"
"2611","19DN2182","19DN2182.10",0.5,0.6,0.4,"-",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"1"
"2612","19DN2182","19DN2182.05",0.5,0.6,0.4,"",10,0,"19DN2182",12,34,3,"MF-700","TBBC3-012",0,5,6,"2"
"2613","19DN2183","19DN2183.06",3.3,0.3,0.7,"",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"2"
"2614","19DN2183","19DN2183.02",3.3,0.3,0.7,"-",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"1"
"2615","19DN2183","19DN2183.09",3.3,0.3,0.7,"+",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"3"
"2616","19DN2183","19DN2183.07",3.3,0.3,0.7,"-",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"1"
"2617","19DN2183","19DN2183.08",3.3,0.3,0.7,"",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"2"
"2618","19DN2183","19DN2183.05",3.3,0.3,0.7,"-",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"1"
"2619","19DN2183","19DN2183.10",3.3,0.3,0.7,"-",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"1"
"2620","19DN2183","19DN2183.03",3.3,0.3,0.7,"-",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"1"
"2621","19DN2183","19DN2183.01",3.3,0.3,0.7,"",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"2"
"2622","19DN2183","19DN2183.04",3.3,0.3,0.7,"+",10,0,"19DN2183",12,35,3,"MF-700","Oh7B",0,5,3,"3"
"2623","19DN2184","19DN2184.07",4.22222222222222,NA,1,"+",9,0,"19DN2184",12,36,3,"MF-700","TBBC3-034",NA,5,NA,"3"
"2624","19DN2184","19DN2184.08",4.22222222222222,NA,1,"-",9,0,"19DN2184",12,36,3,"MF-700","TBBC3-034",NA,5,NA,"1"
"2625","19DN2184","19DN2184.06",4.22222222222222,NA,1,"-",9,0,"19DN2184",12,36,3,"MF-700","TBBC3-034",NA,5,NA,"1"
"2626","19DN2184","19DN2184.09",4.22222222222222,NA,1,"-",9,0,"19DN2184",12,36,3,"MF-700","TBBC3-034",NA,5,NA,"1"
"2627","19DN2184","19DN2184.04",4.22222222222222,NA,1,"+",9,0,"19DN2184",12,36,3,"MF-700","TBBC3-034",NA,5,NA,"3"
"2628","19DN2184","19DN2184.05",4.22222222222222,NA,1,"-",9,0,"19DN2184",12,36,3,"MF-700","TBBC3-034",NA,5,NA,"1"
"2629","19DN2184","19DN2184.03",4.22222222222222,NA,1,"-",9,0,"19DN2184",12,36,3,"MF-700","TBBC3-034",NA,5,NA,"1"
"2630","19DN2184","19DN2184.02",4.22222222222222,NA,1,"-",9,0,"19DN2184",12,36,3,"MF-700","TBBC3-034",NA,5,NA,"1"
"2631","19DN2184","19DN2184.01",4.22222222222222,NA,1,"-",9,0,"19DN2184",12,36,3,"MF-700","TBBC3-034",NA,5,NA,"1"
"2632","19DN2185","19DN2185.01",1.33333333333333,0.555555555555556,0.444444444444444,"",9,0,"19DN2185",12,37,3,"MF-700","M37W",0,5,5,"2"
"2633","19DN2185","19DN2185.03",1.33333333333333,0.555555555555556,0.444444444444444,"",9,0,"19DN2185",12,37,3,"MF-700","M37W",0,5,5,"2"
"2634","19DN2185","19DN2185.06",1.33333333333333,0.555555555555556,0.444444444444444,"-",9,0,"19DN2185",12,37,3,"MF-700","M37W",0,5,5,"1"
"2635","19DN2185","19DN2185.04",1.33333333333333,0.555555555555556,0.444444444444444,"",9,0,"19DN2185",12,37,3,"MF-700","M37W",0,5,5,"2"
"2636","19DN2185","19DN2185.09",1.33333333333333,0.555555555555556,0.444444444444444,"-",9,0,"19DN2185",12,37,3,"MF-700","M37W",0,5,5,"1"
